Country Name,Country Code,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Congo, Dem. Rep.",COD,2.91389651351045,2.92485293746781,2.93066246545231,2.93164349750768,2.92801879065951,2.93907199251828,2.94635606381333,2.9501986836861,2.95040171356351,2.94676794823579,2.95228861650823,2.95482547048241,2.95563660953414,2.95712552923107,2.96201430846286,2.96950390370118,2.97203926878252,2.97059973310571,2.96466348703766,2.95349029650812,2.96346090926333,2.96817435375028,2.96863934252176,2.96624123214961,2.96199005791691,2.97282848466446,2.98059747578266,2.9858406210968,2.98910428282958,2.99105750409509,3.00192106517979,3.01062809418739,3.0165849045094,3.01887633443516,3.01772150411182,3.02043834043243,3.01976452615423,3.01784062159803,3.01693961741257,3.0186708888426
"Congo, Rep.",COG,3.12449471002364,3.10492738245242,3.08079134506914,3.05198560837659,3.01906429013704,3.01226920966634,2.99637870218176,2.97392072024432,2.9464068453832,2.9153868250891,2.90731348859867,2.89202362133889,2.87014238596993,2.84282645321947,2.81070951200298,2.80424723868462,2.78989146508189,2.76923358382625,2.7434536157289,2.71349048781884,2.70624031016183,2.69306881642539,2.67452556882723,2.65064373183291,2.6214159035546,2.60844651776796,2.59019395431358,2.56862419562227,2.54557410869083,2.52280735497859,2.53399210529429,2.54314720924731,2.55141839445769,2.55969209048135,2.56891597054835,2.60566360623458,2.64316301403234,2.68171953903232,2.7214158960455,2.76275093161815
Colombia,COL,3.59116905181463,3.64229091362378,3.6933307190626,3.74503796941677,3.79882930237088,3.86811301327946,3.93692495752501,4.00717102115561,4.08118013036063,4.16028662422787,4.24870751186588,4.33718354954855,4.42769035892825,4.52251726762109,4.62323041720648,4.7306632116015,4.84513490157407,4.96431461856905,5.08414332081581,5.20337286166872,5.32855911770794,5.45100520215602,5.57378097978277,5.70108034386861,5.83607476535148,5.96479975867168,6.10132729074052,6.24869181374523,6.40943137185935,6.58641788305431,6.77742390799607,6.97763841683379,7.19287996365583,7.43065829756691,7.69469418432195,7.9362882680438,8.19908853104178,8.47804701986958,8.76583000729666,9.06056222316456
Comoros,COM,3.2373443826628,3.24487835911741,3.242823479006,3.23360330683772,3.21385051373766,3.21330927384077,3.20692200268682,3.1920569745053,3.17191816471153,3.14630436789652,3.14434546278122,3.13508138426571,3.12281592079666,3.10549735331846,3.08480965262498,3.08476608947111,3.07698131099924,3.06605741338999,3.05116025776783,3.03582326770006,3.03838183231154,3.03610844298034,3.02892092227341,3.01610105353399,2.99855957961306,3.00243444945524,3.00052990866868,2.99302069750422,2.97630010753774,2.95001246933414,2.94012332836567,2.92248204445267,2.9032845361798,2.89192641462226,2.89327316882422,2.92423754889441,2.96292382773144,3.00700930649436,3.05540342654598,3.10579219665111
Cabo Verde,CPV,4.90652182196711,4.84921190536067,4.78066815441495,4.6930122559908,4.58742676736889,4.49629835510524,4.39067681816059,4.29260835129211,4.2372855766821,4.23790501553484,4.2373566704214,4.27988767613849,4.34718469729793,4.41915267250609,4.48504209338207,4.58014881185641,4.67571532111839,4.77583791095575,4.88735931806722,5.01391911963904,5.16881680203989,5.32225912121205,5.46640588535994,5.58542498417711,5.67261010038183,5.64550163053904,5.59381972803435,5.52468378386247,5.43529406929938,5.32523840261116,5.1419545080053,4.9394836066385,4.74491351211925,4.59470045593907,4.51077956256682,4.49311488743208,4.5324819813283,4.60932715666821,4.69837344413431,4.78572340720197
Costa Rica,CRI,3.99916435493251,4.05317684320155,4.10718004488974,4.16162611012667,4.21845630815373,4.28603657620945,4.35246049102709,4.42117997425808,4.49705216792426,4.58339704683511,4.66046341680499,4.74714895999416,4.84150570323263,4.93987280106533,5.04129984369068,5.14034669451998,5.23973305361273,5.3433763936731,5.45599843517963,5.58084904698499,5.71680142704373,5.86379902095259,6.02060060234584,6.1843174984113,6.35398140054537,6.52258059765104,6.69196127346055,6.87072398823694,7.07156350508988,7.30153812947063,7.54048165736617,7.8063566552901,8.09197261892235,8.38591849348834,8.68314808106928,8.96546375076668,9.25051020676152,9.54984767296984,9.88043532311942,10.2530997515173
Caribbean small states,CSS,5.8984259328964,5.93007124240962,5.95434741652744,5.97834500491249,5.99799919773873,6.01887317089503,6.05385604108492,6.10872426487901,6.179557402648,6.2580687245367,6.31232450824634,6.35343339420409,6.3843739395539,6.41083704899761,6.43639316853162,6.50980129126904,6.58399425093943,6.66176933285794,6.74373828796762,6.82992846443076,6.8867625607524,6.94538243344354,7.00545281063153,7.06498579532566,7.12482842274315,7.21139668603663,7.29602092450102,7.38540916331661,7.48880421352481,7.61457042245998,7.72443940579614,7.84801031446666,7.9824193675701,8.12372551716665,8.27063479910172,8.43838229100183,8.61179096279206,8.79665392942626,9.00063483310097,9.22912630594756
Cuba,CUB,8.02496118503804,8.2043057580558,8.35437934762833,8.50002826055816,8.65229451913371,8.71343087750576,8.77968643414572,8.84902165527885,8.91781699341925,8.98880030710616,9.05494164917325,9.13760839656767,9.22544045001597,9.30399534546507,9.3676377071361,9.482834036898,9.56537429666165,9.63673957023169,9.72655027168152,9.85067986766645,9.99951006151818,10.1807993838379,10.3913258871995,10.6215842774879,10.8683753312812,11.188378055434,11.5191267146512,11.8568785129017,12.1979736002777,12.5405493330027,12.8395767750075,13.1217051916727,13.4030056396847,13.7064222001,14.0465321139543,14.3884520159674,14.778079757275,15.1862114171521,15.5649591568629,15.8934142377564
Curacao,CUW,6.15680453410701,6.25411587619445,6.33774568792619,6.42332558743433,6.50764412110895,6.71140492342961,6.91525696146583,7.12138369867076,7.32243402754223,7.51551101111338,7.72018599562363,7.93294252999507,8.15885516711487,8.3940273002267,8.63624358849613,8.94702364600723,9.26439499802931,9.58563798306311,9.92509084410556,10.2701680036325,10.6016686604705,10.9253592594027,11.2651160617646,11.6338691257701,12.0348881887343,12.1624877644756,12.3341825529298,12.5459213344492,12.7848824010952,13.043594830822,13.4090536060139,13.8053314558479,14.2543719785196,14.7593137316787,15.3190238165245,15.7595062464297,16.214497799342,16.6848948092804,17.1688368905424,17.6668108938224
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,9.46163009868349,9.5731977065268,9.67832099320392,9.76933241987405,9.84304056502554,9.83757756127692,9.83941961027183,9.85357256332199,9.87701169167842,9.90666762325287,9.92678043323918,9.94802719423041,9.9831938110232,10.0395408010895,10.1162870901105,10.1128548252107,10.1234304693724,10.1479913106827,10.1832954302486,10.2286677479884,10.281106681829,10.3561646079078,10.4657681495788,10.6075961393813,10.7656992279563,10.881323606633,10.9898064609533,11.1055944036547,11.2454158747563,11.4175471772729,11.6674208526955,11.9400447206545,12.2323768693186,12.5336179851339,12.8329823382731,13.1237998713026,13.4153557157123,13.7190617734483,14.0482656487913,14.4088046720155
Czech Republic,CZE,13.2961150830387,12.8551890768909,12.3499037338331,11.9391394797299,11.7092561781402,11.805015992582,12.0172754731699,12.2857769546192,12.5231668621668,12.679981142795,12.8731279089682,13.0112272467533,13.1050644434769,13.1699457840285,13.2178653168559,13.3903731762984,13.5522060168466,13.6882416937229,13.7752123411341,13.8026291786681,13.9001644239786,13.9251624592858,13.9223465729921,13.9508619564021,14.0434835970208,14.2262347146907,14.4615061996393,14.7444966871828,15.0703817783013,15.4402621435279,15.9068025916203,16.4195245325878,16.958365878612,17.4908989692108,17.9949774543864,18.5215508599466,18.9967065230691,19.4208768932343,19.8007448446372,20.1429902620987
Germany,DEU,15.5336703194917,15.2942077325118,14.9969500533578,14.7352611042194,14.5683506690782,14.5376495767102,14.5923467665771,14.6997826837204,14.8131987236306,14.9067616883167,15.0528221272301,15.1886758250759,15.3089905033232,15.4046821285239,15.475169487334,15.6813150966735,15.8344196557779,15.9808376317077,16.1868802265912,16.4882328916289,16.8996432766835,17.3957855855051,17.9320261944035,18.4366908484009,18.8683245333634,19.3231838295421,19.7049478314074,20.0235137521453,20.3006080559174,20.5527504286253,20.7054506728733,20.8249891555947,20.9365796471194,21.0641625260475,21.2185907192979,21.288710112426,21.3714880478767,21.4619619953309,21.5629923209089,21.6874493682811
Djibouti,DJI,2.37746608096827,2.41128971555087,2.45351724978543,2.49053611055695,2.51472581899519,2.52222351830373,2.5221789407134,2.52495751409738,2.54352113275542,2.587068384378,2.62242025957248,2.66773323968302,2.71885787273947,2.76653930323957,2.80271832585646,2.85277493808786,2.8927326843839,2.92785941337001,2.96453444765885,3.00773149903008,3.0610560493305,3.11684173603841,3.17597391399358,3.23663853043599,3.30110028164555,3.38563461928129,3.4779272730433,3.5806594655776,3.69632155666127,3.82397958576431,3.93112593331881,4.03784195351655,4.14075510617655,4.23313805017275,4.31513151632452,4.38827611741103,4.45652415689456,4.52757937811482,4.60906364271334,4.70647773279352
Dominica,DMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,14.6049263867194,14.7509373263465,14.8748722314037,14.9908581959,15.1055982283204,15.2614339534401,15.39469135636,15.5003639866228,15.57060019753,15.6012849352718,15.5875914759293,15.5393153055601,15.4607568628917,15.3573537984708,15.2363481672191,15.1756278949392,15.1023047681087,15.0205485305862,14.9352264865062,14.8537574182851,14.8822092764138,14.9049257547413,14.9428769578731,15.0210790371812,15.1526955926386,15.3890519344502,15.6579775100957,15.9604629475189,16.2972089545649,16.6677047996307,17.0322720239987,17.4897338271576,18.0264608306455,18.5704555421458,19.04744409746,19.4224516834814,19.6594928993276,19.8129526369902,19.965259128921,20.1639894465007
Dominican Republic,DOM,3.03368869030843,3.09906275287297,3.16406009941511,3.23041098815433,3.29988309510693,3.38617988098158,3.47224853501513,3.55830260652055,3.64441385743813,3.73141128316643,3.83293429571844,3.93114950686672,4.0279797303717,4.1266149268836,4.22915403490899,4.34466612421369,4.46069823055667,4.57678966247915,4.69203789443556,4.80657030940039,4.93379097367118,5.05769930572867,5.17585980253589,5.28480650166183,5.38361178539861,5.48369908683298,5.57410587865051,5.66107796776828,5.75191738062766,5.85176812130555,5.96682370327103,6.0872028320449,6.21560091367317,6.35551765275647,6.50972409178267,6.68918373712136,6.87998520703305,7.08281747649721,7.29838965754406,7.52769888393248
Algeria,DZA,3.43723594592314,3.43154726894012,3.42448716050114,3.40869549235362,3.38244848695375,3.37315764183522,3.35838925790573,3.3456424164379,3.34413545026147,3.35923133892253,3.39233996474079,3.4341416482841,3.48547512141532,3.54804713470803,3.62334929480834,3.73552200893823,3.86426322662569,4.00605390286689,4.15476318995999,4.3074089220702,4.43747477466427,4.56282224618977,4.68488917903542,4.80383020236379,4.9194617728944,5.03343509209387,5.1406604015129,5.24423010388992,5.34793786168013,5.45620583779481,5.50860447535551,5.56602515601972,5.63673440782181,5.73312007504324,5.86363656386141,6.00798118101593,6.17720487347554,6.36249654497986,6.55277788191286,6.74292726075119
East Asia & Pacific (excluding high income),EAP,4.54215079086722,4.64787525977363,4.74358378765441,4.8278573963325,4.90013538473612,4.96614584958146,5.01800719637756,5.06296988316859,5.11239899192246,5.1748754373675,5.23769397494913,5.32077260860168,5.41721737694115,5.51595454507893,5.61205707260178,5.75606007078074,5.87870487042557,5.98957990946219,6.10248762055346,6.22278469550616,6.33600225209847,6.45473343264048,6.57300608600915,6.67814515126751,6.76648043017889,6.87499609254001,6.96965996426731,7.05844537509965,7.15372672668225,7.26448494850589,7.41599701077725,7.57350216214599,7.75387355155928,7.97999172073621,8.26428063452871,8.63087963711822,9.05020323154744,9.49622143511792,9.93121988445652,10.3360183780422
Early-demographic dividend,EAR,3.71566054130222,3.72560152812025,3.72878637988984,3.72907360671201,3.72944219252789,3.75493361139913,3.77804646823553,3.79941542021178,3.81970682002228,3.83861765803687,3.89164608617222,3.94157260253403,3.98933877441691,4.03590420136628,4.08225638336528,4.15338899402932,4.22028467628248,4.28392880224143,4.34506900257911,4.40434376932474,4.47292495393679,4.53575515744067,4.59265688443551,4.64306933713824,4.68789509553781,4.75525301849052,4.81660447496257,4.87365490584087,4.92838129308917,4.98261236412249,5.05857232377594,5.13318944627737,5.2117562086857,5.30078575648182,5.40422329252517,5.533881585835,5.67223774243895,5.81807372055437,5.96941076680329,6.12566581173667
East Asia & Pacific,EAS,4.94912037453787,5.0602956414522,5.16127675336389,5.25412410496581,5.33987092412453,5.42207661833282,5.49431294209259,5.56282677784311,5.63722941551796,5.72426776786496,5.81406814697935,5.92226288633934,6.04293431101391,6.1665069455958,6.28872712023126,6.45418271231771,6.60083742974089,6.73775271919942,6.87626542088311,7.02156901318865,7.16220414922556,7.30801445542236,7.45357503879702,7.58643812582656,7.70441189421761,7.83885620372543,7.9598868597628,8.07702696188258,8.20395972990034,8.35131662599204,8.53416099139909,8.72730025508351,8.94305921178086,9.19882046012876,9.50451750193568,9.87989368784749,10.3003551586999,10.7443125696329,11.1790875892805,11.5866648678643
Europe & Central Asia (excluding high income),ECA,8.93334143656056,8.80703366178649,8.64051899834133,8.49520335098565,8.40396565389094,8.39960584784176,8.42429275298528,8.4888692396738,8.60699518232793,8.78072539934469,9.03048397111828,9.33609198245963,9.65357254805585,9.91901511531871,10.0986741027665,10.2656974020727,10.3303983557608,10.3487933730176,10.3973251638949,10.5104833783858,10.7411817714882,11.0252608652803,11.305901124184,11.4866749745016,11.5203622955281,11.5385935491654,11.4482910635539,11.3034101074255,11.1777224483529,11.0987125744682,11.0811155089948,11.0950689269883,11.1374603907765,11.2112153151322,11.3229087851361,11.5329579452232,11.7784077597433,12.0478452952758,12.3253742432989,12.6016281422941
Europe & Central Asia,ECS,11.4725530172241,11.3438603725749,11.1756345892691,11.038927470163,10.9748088836203,11.024230709867,11.1253396025008,11.2680216267306,11.4352330721815,11.6157933670057,11.846002084902,12.0885574000473,12.3254923870788,12.5330130576417,12.6994824623453,12.886374041395,13.0178022697018,13.1234208781007,13.2439109235789,13.3980155361122,13.6158073497963,13.8598745593769,14.0987024733739,14.2828023745568,14.388291242031,14.4952125662086,14.5378062048423,14.5510925062903,14.584674386668,14.6642173847877,14.783058343342,14.9508240108318,15.1504805202075,15.3659059919355,15.5889177744321,15.8395165763298,16.0937867623398,16.3536065279125,16.6183346151601,16.8996838628732
Ecuador,ECU,4.12054573675487,4.12148457255615,4.11803732442362,4.11496086035084,4.11497368937435,4.13391525227835,4.15348716074587,4.17503666363626,4.19968434337116,4.22856798802534,4.27615248544399,4.32617972404028,4.37887596421865,4.43390395843112,4.49142590564079,4.56904255204614,4.64606308923803,4.72399400940234,4.80462525864775,4.88942501385721,4.98036070151867,5.07457508351108,5.17389424038485,5.28006408760915,5.39441815029488,5.50784444041076,5.62808933647451,5.7521602444843,5.87520027853539,5.99569638954916,6.10117473998096,6.20193056772733,6.31000248671429,6.4407930370415,6.60245299475328,6.7638054331799,6.9511403418729,7.15728972666108,7.37219936706493,7.59109505644544
"Egypt, Arab Rep.",EGY,4.5023263792144,4.51423315810591,4.52412913240601,4.53355756871333,4.5439517200727,4.55541455640581,4.56480553626829,4.57367693918375,4.58493939031389,4.60093373991651,4.63596327069108,4.6738348532102,4.71274046454199,4.74915756898788,4.78143448890216,4.83005710435498,4.86452854862374,4.88807530374235,4.9045886304987,4.91590478385344,4.92753225711566,4.93617245218696,4.93762833397484,4.92436688401577,4.89506262607902,4.87878533900486,4.84367509071657,4.80586946024804,4.78586758791216,4.79296134234826,4.85036469978464,4.91969526872845,4.99125351398387,5.05340490319366,5.10221229624926,5.14659993751209,5.18793195840207,5.22977934620923,5.27633297632877,5.33168102488778
Euro area,EMU,13.4929550378529,13.3674099672474,13.2034207109181,13.085028326253,13.0612475720731,13.1725767298119,13.3639834456804,13.6066066662891,13.854542972951,14.0804586620819,14.3284610980216,14.556563717113,14.7681343499545,14.9696917460253,15.1670947526501,15.4095962529126,15.6339750061826,15.8510955206763,16.0742995221984,16.3110676503445,16.5444686343678,16.7875090044638,17.029487434742,17.251007561306,17.4427421825217,17.6449153405208,17.8110326394283,17.9647346953228,18.1398477164357,18.3592890129531,18.5947584133616,18.879558161774,19.1969961515468,19.5204898269047,19.8339056568933,20.1000421278331,20.3527595107806,20.599407418174,20.8522955189947,21.1350562758339
Eritrea,ERI,2.61767459896299,2.63144570816023,2.64170683999116,2.64984162297276,2.65657054089026,2.68554635474532,2.70985258213932,2.73031952251207,2.74998308040594,2.77116493768631,2.87840667714456,2.9906147955613,3.10815652100887,3.23075328047313,3.35873609826959,3.45937834628749,3.55957304620717,3.65757929544169,3.74929885291219,3.8297586476451,3.84710294510263,3.84674602528437,3.83610287380915,3.82424756498908,3.81563534901097,3.86391634583588,3.90564304917411,3.94128992003667,3.97189671530039,4.00008200767403,4.08385636215873,,,,,,,,,
Spain,ESP,11.2342361360637,11.3632109004383,11.4940789934907,11.6508928411307,11.8486205718219,12.1147115220843,12.4032740045392,12.7143424784826,13.0447334195141,13.3904384985406,13.7144275714743,14.0429755181421,14.3800413444471,14.7308493084064,15.0985491167447,15.427433223703,15.7750287977161,16.1179168171583,16.4215647862894,16.6669222305663,16.7232280350838,16.7221622065199,16.6914038593777,16.6689514457318,16.6780219587746,16.7002540770087,16.7403668963023,16.8106422368921,16.9156289347971,17.0541804817134,17.3290574510707,17.642792457609,17.9808804732865,18.3192777362399,18.6468349302748,18.9105406468308,19.1458487271796,19.3785075224995,19.6478229478216,19.9776116999208
Estonia,EST,12.3964452579291,12.1707013470075,11.8943907842032,11.6465645536232,11.470901208618,11.4219979219237,11.4191428503279,11.4600874316101,11.540771720278,11.6618729579887,12.0260764142541,12.4326922507895,12.8563949999362,13.255502565725,13.6011678799518,13.9637421917762,14.2538730613412,14.4983215403858,14.7440961569011,15.0177398235452,15.4143404252262,15.8203469652832,16.2079205540935,16.5285849959481,16.7550868662072,16.9948338586429,17.1579771121836,17.2712979069051,17.3820010702511,17.5240466000701,17.7361153686538,17.9847622243434,18.2605518163665,18.5443489478278,18.8220401801836,19.0581157758012,19.3131674485937,19.6263568469749,19.9918077800442,20.3732279962459
Ethiopia,ETH,3.17945256917084,3.14186297656391,3.09807592409489,3.05595409478273,3.01819035804289,3.05536953720745,3.09417215366689,3.12807527315771,3.15029733015859,3.15926801079981,3.15408784069186,3.13628853375353,3.11319331893389,3.09552574601858,3.09039202629481,3.09404344474593,3.10367769528611,3.11261213094241,3.11289432467205,3.10157354335092,3.10971675919264,3.11128876953497,3.1097669931561,3.10951696135366,3.11343399421093,3.14938336871442,3.18534213626369,3.22217114657944,3.26076898522775,3.30147328677588,3.335308817472,3.36880143358484,3.40077146495121,3.42915459940497,3.45340921642861,3.47297853811101,3.4878304988263,3.50113299760986,3.51669045500426,3.53689378588288
European Union,EUU,13.0167837127546,12.8701948056102,12.6856277064589,12.5487487502821,12.5093039160804,12.6185415170845,12.8055402141346,13.04166798935,13.2821715417812,13.5004754939647,13.7493354895262,13.9787770457336,14.1897902268919,14.3890358643719,14.5818595299443,14.8266348133821,15.0511447380605,15.2641083610717,15.4768810873275,15.6990053881923,15.936130618984,16.1761287668307,16.408875605809,16.6178456584715,16.7951018951896,16.9848908199427,17.1380507834789,17.2788411979949,17.4430292943475,17.6574968248665,17.9054014285833,18.2090896454215,18.5501193774651,18.9001945079417,19.2418985675497,19.5634934851629,19.8682039941629,20.1630530844779,20.4601073079903,20.7800745026898
Fragile and conflict affected situations,FCS,3.20086102745525,3.20587744441918,3.20442662374876,3.19770066798352,3.18660504886923,3.20457829254693,3.21682397237954,3.22378310386448,3.22582510525208,3.21822146903137,3.23466966138474,3.24595541731271,3.25324493615455,3.25821357398213,3.2626907169981,3.27468079039074,3.28078803485214,3.28173346973836,3.27748133651019,3.26825338707037,3.27675279030573,3.27930781918681,3.27652630570221,3.26896097609683,3.2575598897585,3.27114535526391,3.27906609254364,3.28278148850296,3.28299512916732,3.28082783675277,3.29509839541053,3.30517868571186,3.31351544335943,3.32301352800941,3.33550236329134,3.37081306240547,3.40605833455626,3.44137633124857,3.47660297046844,3.51238467820221
Finland,FIN,12.1505555413485,12.2469442203884,12.3258959256531,12.4117364987222,12.5222857049776,12.692955720507,12.876040686782,13.0663904906324,13.2551890000532,13.4354117971539,13.6412422483999,13.8288279805944,13.9981769746336,14.1485437691298,14.281193317842,14.4355077176683,14.5810760080175,14.7209600169783,14.8571675870173,14.9939263146898,15.2071819565782,15.4161246304211,15.622182348774,15.8253738432748,16.0270526668273,16.1992696908436,16.3577707395551,16.5460746028395,16.825120145736,17.2295669112163,17.7331402858384,18.3438447062387,19.0107817970348,19.6588940110898,20.244376972452,20.7909543477442,21.2787526007594,21.7207875455222,22.1406446239043,22.5544875034292
Fiji,FJI,2.62695058991953,2.68809481055845,2.73786756178364,2.76723346605128,2.77545572687998,2.83452470572847,2.87718053764081,2.90609049285546,2.92315420773564,2.93066034563455,2.9620574353312,2.98481199351484,3.0006768543624,3.01328746135429,3.02079504787697,3.09770954606533,3.17835950429904,3.25898542411052,3.33745502621223,3.41526449865969,3.53754952851921,3.65958219309984,3.78910787720752,3.93294695913726,4.09455163314687,4.237621848841,4.38357311137421,4.53131857277542,4.67669512919426,4.81869418877018,4.90949668133266,4.97474767908687,5.00988900287428,5.00927344010581,4.97279039219366,5.13778672373536,5.29209911802147,5.44968041263952,5.62422959414711,5.81742326634651
France,FRA,13.7937717462901,13.5385178312239,13.2370971931768,13.0124418440742,12.9307296257516,13.0135016169603,13.2247722490069,13.5125344479618,13.7973336219165,14.036024837026,14.314191793956,14.5510595591075,14.7582321267833,14.9575241037794,15.1602892168305,15.373531482024,15.5720909995196,15.7549025442128,15.9171851245651,16.0573694567912,16.169326176225,16.2701975627122,16.3570892106611,16.4236418341493,16.4718996738996,16.5143104595909,16.526619930131,16.5495390417049,16.6452387081507,16.852031177714,17.1352837665779,17.516940858915,17.9687879170855,18.4358568734709,18.8811152898537,19.2841249271119,19.6689967687709,20.0346247469881,20.3913702817859,20.7534554101127
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,3.51882051893985,3.51740757832128,3.51362413027571,3.50141234449186,3.49019149929939,3.50264490074512,3.50859645028284,3.51905201935098,3.51382672209405,3.50879014755818,3.53649893692417,3.5329276351478,3.49612664196699,3.45845515420164,3.45953184722261,3.5256321488908,3.60066371681416,3.66423924293952,3.68432283983262,3.6489078415672,3.73135024679723,3.79426329066617,3.83813060682314,3.86963657678781,3.88866379594644,3.77713032997694,3.64310060893876,3.49323469476449,3.34935663996116,3.21831485458309,3.21894635089415,3.24383288997761,3.29286483016445,3.35889656199393,3.44184765140732,3.62110420541669,3.80678096878673,3.99680397727273,4.19276896718359,4.39042626257357
Gabon,GAB,6.04233136743047,6.00342963360517,5.95795480198607,5.90151717456513,5.83527181456352,5.80849552025297,5.76861238609537,5.72228980632609,5.67515164375005,5.63271995012049,5.61231339344916,5.58649243600754,5.55605188691155,5.52033331599283,5.47971972798646,5.44747990709418,5.40462159325283,5.35143039550929,5.28751046660195,5.21345533882575,5.14036929959626,5.0508610083714,4.94820648917045,4.83330194010171,4.70907533643187,4.6033568459856,4.48520448873572,4.3586602921227,4.227026351751,4.09176548819683,4.00039177626014,3.90636698554366,3.81107837833524,3.71706125915702,3.62661127101596,3.60585554962889,3.58461718026194,3.56390746835592,3.54472725732873,3.52881341615845
United Kingdom,GBR,15.0543460522172,15.0909262377694,15.0892202502353,15.0954927742848,15.1359000557898,15.2585404790018,15.4084372855013,15.5606160778291,15.6795510789716,15.7488000528438,15.8468731053345,15.8969590887532,15.9105097290934,15.9038950249759,15.8881464936415,15.9065740890718,15.9104947950525,15.9066896867874,15.8995796944382,15.8931484991788,15.9292675118557,15.9594192753722,15.9865229566677,16.0112881396985,16.0356213116803,16.1098282649272,16.1732370016371,16.2508781666235,16.3770772859297,16.5697444278432,16.8081294158021,17.1061412302818,17.4298656017238,17.7280293900099,17.9742100784289,18.1583745643756,18.2911350395904,18.3958656741466,18.5086956390397,18.6533467108562
Georgia,GEO,9.23931539157347,9.16734921029784,9.05985115406558,8.95694804735802,8.88456465316589,8.88588710596062,8.89968153882482,8.95086955180421,9.07879962150727,9.30986790438191,9.7401855354972,10.2132965957878,10.6988212803446,11.1433536689681,11.5209816207353,11.913051408462,12.2337171657847,12.480947012697,12.6903701370111,12.9328476748017,13.27253402914,13.6681530024978,14.0559797061947,14.3415614877695,14.4837925707478,14.6194733776959,14.5992180695952,14.4761028857098,14.3376346706659,14.2408612234054,14.1914135618646,14.1831438451655,14.2112247854312,14.2669796702162,14.3489249867613,14.4981010845609,14.6735263860049,14.8654914310525,15.0610556287397,15.2533097762014
Ghana,GHA,2.69467934769726,2.71117409247361,2.72298963524971,2.7317127827137,2.73859979960282,2.76080896406085,2.77844168039586,2.79214761094145,2.80245600174453,2.81024988565502,2.83007571264638,2.84618563097349,2.85945067181399,2.8703499416786,2.87970117885464,2.89194626014517,2.89695926374387,2.8957208839975,2.88912730189765,2.87805977699092,2.87635810587557,2.86969804628294,2.85854676118161,2.84243991594148,2.82207244106963,2.82780483805058,2.82677898650345,2.82441836161998,2.8271221557788,2.83800166580447,2.87361854427843,2.91324777036865,2.95199744284021,2.98285663784934,3.00379131109847,3.03069541072423,3.04980535834993,3.06889800693396,3.09732217813116,3.14034977057208
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,3.32347202748234,3.3616553760605,3.38910333955994,3.40600207045635,3.41294407920592,3.44943296092065,3.47744636312457,3.49782682316348,3.51116137479276,3.51854600936388,3.54447072880099,3.5631722155235,3.57503357175976,3.57990181208725,3.57802500128961,3.56461375747577,3.54103816524897,3.50934595430149,3.4715446538766,3.42940491922439,3.40195134156366,3.36381913316843,3.31586788807111,3.25872031045483,3.19280326943687,3.17991281154562,3.16084134731054,3.13341736839641,3.09424415892106,3.04295177006362,3.01618775042052,2.97747913050572,2.93572360574863,2.90146643587085,2.8797276577997,2.88992675254926,2.90681953763653,2.92602244847935,2.94190559010452,2.95231898464874
"Gambia, The",GMB,2.28900253809808,2.29843698616602,2.30734405504721,2.32039950723032,2.33782798592725,2.35190173254781,2.36443516003769,2.37485173634486,2.38064294178357,2.38312754488574,2.41328211807917,2.43782087155405,2.45790687195884,2.4737436621057,2.48729592627872,2.51045665673903,2.53005765805988,2.54505805148915,2.55658572756322,2.56544911865572,2.58213891302973,2.59218193768822,2.59799644809214,2.60209137556489,2.60620142886663,2.62409319831977,2.63756153009303,2.64703706005795,2.65382734607497,2.65821471830185,2.66964694907927,2.67714708508551,2.67854960401525,2.67079438074902,2.65362967792661,2.6390605340937,2.61688819990524,2.58998093938232,2.56092543103779,2.53141929301005
Guinea-Bissau,GNB,3.88041914523196,3.84992688840765,3.7995343330037,3.73392413271371,3.6563119508624,3.60909871129227,3.55407919329852,3.49104276856958,3.42066912003691,3.34402790637583,3.31020268224661,3.26731023668349,3.21672035214865,3.15919973442016,3.09527264445004,3.07309919672894,3.0462424172855,3.01332933692894,2.97180177907132,2.922498191544,2.89811964084602,2.86483431423896,2.82769879334998,2.79156629808176,2.75902835091789,2.7546837536232,2.75195300461977,2.7459403871353,2.73100791753739,2.70662203245897,2.70072278179821,2.68508186088416,2.66821577971855,2.66196023840178,2.67142220651369,2.71785049465956,2.77155258472386,2.82371633615269,2.86326045513561,2.88577089137658
